"","mode","alt","chid","X1.0","X0.1"
"1",0,"beach",1,-15.793,0.0678
"2",0,"boat",1,-15.793,0.2601
"3",1,"charter",1,-18.293,0.5391
"4",0,"pier",1,-15.793,0.0503
"13",0,"beach",4,-1.5134,0.0678
"14",0,"boat",4,-5.593,0.1643
"15",0,"charter",4,-8.493,0.5391
"16",1,"pier",4,-1.5134,0.0789
"29",0,"beach",8,-1.5134,0.0678
"30",0,"boat",8,-2.1714,0.0102
"31",1,"charter",8,-5.6714,0.0209
"32",0,"pier",8,-1.5134,0.0789
"33",0,"beach",9,-3.4914,0.2537
"34",1,"boat",9,-3.4914,0.0233
"35",0,"charter",9,-5.3414,0.0219
"36",0,"pier",9,-3.4914,0.1498
"49",0,"beach",13,-1.7862,0.1049
"50",0,"boat",13,-0.4122,0.0023
"51",0,"charter",13,-2.8122,0.0046
"52",1,"pier",13,-1.7862,0.0451
"69",0,"beach",18,-3.3462,0.1049
"70",0,"boat",18,-0.7722,0.0613
"71",0,"charter",18,-3.1722,0.3087
"72",1,"pier",18,-3.3462,0.0079
"77",0,"beach",20,-4.9062,0.1049
"78",1,"boat",20,-1.1322,0.1574
"79",0,"charter",20,-3.5322,0.4671
"80",0,"pier",20,-4.9062,0.0451
"85",0,"beach",22,-8.8062,0.1049
"86",0,"boat",22,-2.0322,0.0023
"87",1,"charter",22,-4.4322,0.0046
"88",0,"pier",22,-8.8062,0.0451
"89",0,"beach",23,-10.0674,0.5333
"90",1,"boat",23,-1.5134,0.1665
"91",0,"charter",23,-5.0134,0.3975
"92",0,"pier",23,-10.0674,0.4522
"97",0,"beach",25,-3.3462,0.0678
"98",0,"boat",25,-3.432,0.0559
"99",1,"charter",25,-6.932,0.6456
"100",0,"pier",25,-3.3462,0.0789
"101",1,"beach",26,-6.7784,0.5333
"102",0,"boat",26,-1.7862,0.2413
"103",0,"charter",26,-5.2862,1.0266
"104",0,"pier",26,-6.7784,0.4522
"105",0,"beach",27,-5.032,0.1049
"106",0,"boat",27,-4.9062,0.1574
"107",0,"charter",27,-7.3062,0.4671
"108",1,"pier",27,-5.032,0.0451
"129",0,"beach",33,-3.3462,0.1049
"130",1,"boat",33,-0.7722,0.0023
"131",0,"charter",33,-3.1722,0.0046
"132",0,"pier",33,-3.3462,0.0451
"149",0,"beach",38,-2.5648,0.2537
"150",1,"boat",38,-8.0608,0.0531
"151",0,"charter",38,-10.5608,0.0052
"152",0,"pier",38,-2.5648,0.1498
"161",0,"beach",41,-1.0296,0.0678
"162",1,"boat",41,-4.6332,0.1643
"163",0,"charter",41,-7.5332,0.5391
"164",0,"pier",41,-1.0296,0.0789
"169",0,"beach",43,-23.1472,0.5333
"170",1,"boat",43,-1.5096,0.2413
"171",0,"charter",43,-5.0096,1.0266
"172",0,"pier",43,-23.1472,0.4522
"173",0,"beach",44,-5.9248,0.2537
"174",0,"boat",44,-18.6208,0.7369
"175",1,"charter",44,-21.1208,2.3101
"176",0,"pier",44,-5.9248,0.1498
"177",0,"beach",45,-23.1472,0.5333
"178",0,"boat",45,-1.5096,0.2413
"179",1,"charter",45,-5.0096,1.0266
"180",0,"pier",45,-23.1472,0.4522
"181",0,"beach",46,-1.9896,0.0678
"182",0,"boat",46,-8.9532,0.0014
"183",0,"charter",46,-11.8532,0.0029
"184",1,"pier",46,-1.9896,0.0789
"189",0,"beach",48,-8.0608,0.5333
"190",0,"boat",48,-1.7404,0.2413
"191",1,"charter",48,-5.2404,1.0266
"192",0,"pier",48,-8.0608,0.4522
"193",1,"beach",49,-2.4334,0.0678
"194",0,"boat",49,-8.993,0.1643
"195",0,"charter",49,-11.893,0.5391
"196",0,"pier",49,-2.4334,0.0789
"197",1,"beach",50,-1.1322,0.0678
"198",0,"boat",50,-9.3092,0.1643
"199",0,"charter",50,-12.2092,0.5391
"200",0,"pier",50,-1.1322,0.0789
"217",0,"beach",55,-4.1514,0.1049
"218",0,"boat",55,-2.8934,0.0613
"219",1,"charter",55,-5.2934,0.3087
